map_length,map_width,n_runs,algorithm,elapsed_time,avg_reward,max_reward,min_reward,success_rate,n_successes,actions
1000,3,100,agent,8.945973873138428,228.15,434,74,0.0,0,"[<Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.DUCK: (1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.DUCK: (1, 0)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.DUCK: (1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.DUCK: (1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.DUCK: (1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.LEFT: (0, -1)>, <Action.DUCK: (1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.DUCK: (1, 0)>, <Action.LEFT: (0, -1)>, <Action.LEFT: (0, -1)>, <Action.JUMP: (-1, 0)>, <Action.RIGHT: (0, 1)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.JUMP: (-1, 0)>, <Action.DUCK: (1, 0)>]"
